Participant,Food Rated,Food Rating,Trial Food C,Trial Food D,Decision,Opponent Decision,RT,
P22,Veggie Sandwich,3,NA,NA,NA,NA,116396.077327,
P22,Steak,9,NA,NA,NA,NA,117882.744891,
P22,Fried Egg,8,NA,NA,NA,NA,120269.797526,
P22,Grilled Chicken Sandwich,8,NA,NA,NA,NA,121815.203224,
P22,Chicken Nuggets,6,NA,NA,NA,NA,124628.633557,
P22,Raspberry Shake,9,NA,NA,NA,NA,127368.917504,
P22,Waffles,7,NA,NA,NA,NA,131033.637577,
P22,Apple,7,NA,NA,NA,NA,131796.483088,
P22,Hot Dog,7,NA,NA,NA,NA,134406.019419,
P22,Glazed Donut,9,NA,NA,NA,NA,136282.726219,
P22,Bacon,9,NA,NA,NA,NA,138625.174847,
P22,Tater-Tots,7,NA,NA,NA,NA,143997.85962,
P22,Onion Rings,5,NA,NA,NA,NA,147119.149834,
P22,Mashed Potatoes,8,NA,NA,NA,NA,150682.121549,
P22,Saltine Crackers,4,NA,NA,NA,NA,153530.934871,
P22,Liver And Onions,1,NA,NA,NA,NA,157455.506406,
P22,Vegetable Salad,5,NA,NA,NA,NA,160884.727682,
P22,NA,NA,Hot Dog,Grilled Chicken Sandwich,C,c,735.367196923,
P22,NA,NA,Apple,Fried Egg,C,d,837.312542894,
P22,NA,NA,Waffles,Croissant,D,d,1083.79862744,
P22,NA,NA,Saltine Crackers,Asparagus,C,c,672.321155733,
P22,NA,NA,Chocolate Chip Cookie,Tomato Soup,D,d,4813.60116617,
P22,NA,NA,Green Beans,Bacon,D,d,663.475905076,
P22,NA,NA,Bagel,French Toast,C,c,470.38114002,
P22,NA,NA,Oysters,Raspberry Shake,D,d,684.724106114,
P22,NA,NA,Onion Rings,Steak,D,d,639.088479323,
P22,NA,NA,Peas,Baked Potato,D,c,794.639017299,
P22,NA,NA,Brussel Sprouts,Pop Tart,C,c,175.31752288,
P22,NA,NA,Avocado,Sushi,D,c,804.545684791,
P22,NA,NA,Potato Chips,Cheeseburger,C,c,479.077739348,
P22,NA,NA,Chicken Nuggets,Taco,D,c,689.135309458,
P22,NA,NA,Ham,French Fries,C,c,659.214346277,
P22,NA,NA,Toast,Pizza,C,c,583.344562192,
P22,NA,NA,Mashed Potatoes,Chicken Wings,D,c,868.555476576,
P22,NA,NA,Hot Dog,Grilled Chicken Sandwich,C,c,861.916489736,
P22,NA,NA,Apple,Fried Egg,C,c,534.079393052,
P22,NA,NA,Waffles,Croissant,C,c,600.836089232,
P22,NA,NA,Popcorn,Asparagus,D,c,587.954077665,
P22,NA,NA,Jell-O,Tomato Soup,D,c,611.261877622,
P22,NA,NA,Green Beans,Broccoli,C,d,596.543740736,
P22,NA,NA,Bagel,Glazed Donut,C,d,539.250406639,
P22,Toast,2,NA,NA,NA,NA,1963.48573791,
P22,Carrots,7,NA,NA,NA,NA,4310.10785995,
P22,Chicken Wings,9,NA,NA,NA,NA,6665.06703711,
P22,Ham,6,NA,NA,NA,NA,8423.46029172,
P22,Fried Chicken,8,NA,NA,NA,NA,11041.6389256,
P22,Potato Chips,7,NA,NA,NA,NA,13068.9066778,
P22,Avocado,5,NA,NA,NA,NA,14800.4897217,
P22,Boiled Spinach,2,NA,NA,NA,NA,16111.316339,
P22,Bagel,4,NA,NA,NA,NA,19691.0409599,
P22,Brussel Sprouts,5,NA,NA,NA,NA,22361.1326768,
P22,Sausage And Biscuit Sandwich,7,NA,NA,NA,NA,24646.559119,
P22,Green Beans,5,NA,NA,NA,NA,27213.6890989,
P22,Tomato Soup,8,NA,NA,NA,NA,28897.5017638,
P22,Jell-O,2,NA,NA,NA,NA,30796.8148225,
P22,Pizza,9,NA,NA,NA,NA,31899.4924997,
P22,Garlic Bread,8,NA,NA,NA,NA,33692.089796,
P22,Turkey Sub,5,NA,NA,NA,NA,35530.7997938,
P22,Oysters,6,NA,NA,NA,NA,38047.8048105,
P22,French Fries,9,NA,NA,NA,NA,39997.2216438,
P22,Rigattoni With Marinara Sauce,4,NA,NA,NA,NA,42090.6491693,
P22,French Toast,8,NA,NA,NA,NA,44059.4535789,
P22,Taco,9,NA,NA,NA,NA,45402.6308968,
P22,Cheeseburger,9,NA,NA,NA,NA,46727.2705001,
P22,Sushi,9,NA,NA,NA,NA,48045.5839796,
P22,Broccoli,7,NA,NA,NA,NA,50708.436145,
P22,Pop Tart,9,NA,NA,NA,NA,51882.28735,
P22,Baked Potato,8,NA,NA,NA,NA,53859.2841363,
P22,Asparagus,7,NA,NA,NA,NA,55948.5841871,
P22,Croissant,7,NA,NA,NA,NA,58280.5874939,
P22,Oatmeal,6,NA,NA,NA,NA,60426.583625,
P22,Ruben Sandwich,4,NA,NA,NA,NA,62620.7550362,
P22,Chocolate Chip Cookie,8,NA,NA,NA,NA,65913.4607585,
P22,Peas,2,NA,NA,NA,NA,67592.8509636,
P22,Popcorn,7,NA,NA,NA,NA,69450.0880817,
P22,Veggie Sandwich,3,NA,NA,NA,NA,71407.9767164,
P22,Steak,9,NA,NA,NA,NA,72763.1666507,
P22,Fried Egg,7,NA,NA,NA,NA,75794.7545614,
P22,Grilled Chicken Sandwich,9,NA,NA,NA,NA,77331.0640555,
P22,Chicken Nuggets,5,NA,NA,NA,NA,79461.2273303,
P22,Raspberry Shake,9,NA,NA,NA,NA,80626.0343103,
P22,Waffles,3,NA,NA,NA,NA,82322.514121,
P22,Apple,7,NA,NA,NA,NA,84374.7377496,
P22,Hot Dog,7,NA,NA,NA,NA,85965.8889896,
P22,Glazed Donut,9,NA,NA,NA,NA,87017.1064903,
P22,Bacon,9,NA,NA,NA,NA,87984.0830514,
P22,Tater-Tots,7,NA,NA,NA,NA,89786.7859894,
P22,Onion Rings,7,NA,NA,NA,NA,91773.6281949,
P22,Mashed Potatoes,8,NA,NA,NA,NA,93098.1936381,
P22,Saltine Crackers,6,NA,NA,NA,NA,95167.8180799,
P22,Liver And Onions,1,NA,NA,NA,NA,96544.7094529,
P22,Vegetable Salad,7,NA,NA,NA,NA,99256.8992922,
